"Length","Width","Thickness","Freq","AmpEx","Density","Elasticity","Damping","Wn0","Wn1","Wn2","Wn3","Wn4","Wn5","Wn6","Wn7","Wn8","Wn9","Wn10","Wn11","Wn12","Wn13","Wn14","Wn15","Wn16","Wn17","Wn18","Wn19","Wn20","Wn21","Wn22","Wn23","Wn24","Wn25","Wn26","Wn27","Wn28","Wn29","Wn30","Wn31","Wn32","Wn33","Wn34","Wn35","Wn36","Wn37","Wn38","Wn39","Wn40","Wn41","Wn42","Wn43","Wn44","Wn45","Wn46","Wn47","Wn48","Wn49","Wn50","Wn51","Wn52","Wn53","Wn54","Wn55","Wn56","Wn57","Wn58","Wn59","Wn60","Wn61","Wn62","Wn63","Wn64","Wn65","Wn66","Wn67","Wn68","Wn69","Wn70","Wn71","Wn72","Wn73","Wn74","Wn75","Wn76","Wn77","Wn78","Wn79","Wn80","Wn81","Wn82","Wn83","Wn84","Wn85","Wn86","Wn87","Wn88","Wn89","Wn90","Wn91","Wn92","Wn93","Wn94","Wn95","Wn96","Wn97","Wn98","Wn99"
0.159,0.023,0.004,33.,0.004,2170.,9.6e10,0.148393,-0.017565293370704504,-0.016977501839302273,-0.009106575397655178,0.0027199555561916895,0.013517179915157607,0.01873758753674118,0.016179152533412733,0.0069068407507816565,-0.005196412892850395,-0.015060004852914283,-0.018554667201949593,-0.014227843279553426,-0.0039161650671413265,0.008024798397681124,0.01655171402116562,0.018055637025011034,0.011880329676612789,0.0005982143772224578,-0.011071463532727546,-0.018244420913396536,-0.017921272075488714,-0.010245694054694596,0.0015545573404008028,0.012519987357993922,0.01803926277336909,0.015785679741447373,0.0066958751207799455,-0.005422398533164667,-0.0154903006250324,-0.0192923588040195,-0.015246309091472371,-0.005064460417959334,0.006968939609451649,0.015798036560825096,0.017717407546151476,0.011926241221012546,0.0008646299577478693,-0.010810576561238114,-0.01818160415402073,-0.018138086712435053,-0.010686629311458279,0.0010504052502560736,0.012147993501258864,0.017949569757824413,0.016024142198505925,0.007186590758970754,-0.004844959530227552,-0.015009204244041174,-0.01902465257954311,-0.015186390219004892,-0.005083566260841152,0.007064939219458097,0.0161802001112904,0.018456565042888423,0.01296063330954432,0.002022695661498583,-0.009744632988946872,-0.017385314033654287,-0.017680851295015232,-0.010498810953901233,0.0011541547251048816,0.012395706294495587,0.01851725948321231,0.016961395619420366,0.008397273001307798,-0.003558833136299476,-0.013863004699226938,-0.018165325688015238,-0.014640276121609203,-0.004754547168858245,0.007350076412033835,0.016597423397443217,0.019108596867079913,0.013829675602639008,0.0029746241809707266,-0.00890226887644227,-0.016815610968672096,-0.01744156356956833,-0.010514839889645855,0.0010578305405526695,0.012418148267878917,0.01879759169224432,0.01752067767321877,0.009126668943335511,-0.0028600339121279614,-0.013412027518676012,-0.018109549745085524,-0.01499445445069103,-0.005391000890624109,0.00665003517427501,0.01605224266489283,0.01884701410471118,0.013843112288106002,0.003129271354614077,-0.008803882251412973,-0.016952267181874703,-0.01790264579749834,-0.01126633038353421,0.00015828334776110328,0.01156097892834787
0.232,0.008,0.004,26.,0.005,2968.,1.1e11,0.80617,0.028364889464489493,0.05603971265614055,0.06890043776248445,0.06354708048064711,0.04139488715190823,0.00830015098643179,-0.026988172531429017,-0.05514121143849948,-0.06871650319224143,-0.06412526671229835,-0.04258120298883883,-0.009779909770337686,0.025607243351642134,0.054225278422241036,0.06850865245254967,0.06468141915978143,0.04375525735424768,0.011262436975083695,-0.02420715097151512,-0.053276828616223015,-0.06826167438570196,-0.06520029997873628,-0.04490193515512464,-0.012732956063329498,0.02280234575522865,0.052309804985022634,0.06798871918367327,0.06569409477037569,0.04603252455155815,0.014201886265579333,-0.02138299859144963,-0.05131487417277608,-0.06768095573914001,-0.06615457315855139,-0.047139229285886625,-0.015661974823864735,0.019955787950564286,0.05029795438242135,0.06734320634964158,0.06658529065213464,0.04822443959924086,0.017114660633643114,-0.018519944695293573,-0.04925895182401635,-0.06697618095346969,-0.06698782153202798,-0.04929068532959943,-0.018563289493429586,0.01707120845231889,0.04819243184007159,0.066573094937003,0.0673540349021231,0.050328656976374286,0.019997788607807737,-0.015620257439981453,-0.04710958087388026,-0.06614559210806872,-0.06769583947762398,-0.05135039633276994,-0.02143031795013975,0.014154733711827593,0.04599755419407499,0.06568024897965391,0.06799952538589071,0.052342276631885454,0.022847744734735942,-0.012686771409772325,-0.04486739228677275,-0.06518680856387626,-0.06827326681740437,-0.0533107936043557,-0.0242549257985053,0.011213107937999784,0.04371703990052134,0.0646642640369163,0.06851713621575517,0.05425712651533071,0.025654150354713634,-0.009730198681495592,-0.042541601859031386,-0.06410607666334994,-0.06872279354628319,-0.055171194746061414,-0.027033900411784134,0.008250719487288394,0.041354759826473825,0.06352685061503405,0.06890559083406361,0.056068931431746544,0.02841052374739389,-0.006757740469146935,-0.0401387384609741,-0.06290784398508109,-0.06904586384179467,-0.05693008721676124,-0.029763463612123287,0.0052719721984580414,0.03891426841166262,0.062269630947372534,0.06916374411258053
0.156,0.02,0.002,18.,0.003,2769.,1.9e11,0.229711,-0.16062634786220634,-0.15117928928509816,-0.12235225801416755,-0.07783687556248516,-0.023343416304692693,0.0341432574874688,0.08725305233439368,0.12917567239829722,0.15453858534408652,0.1600876245837733,0.14511327577392347,0.11153456828831612,0.06365590680440399,0.0076176261966940315,-0.04939881063947151,-0.1000806438627728,-0.1379322157900648,-0.15810035656859645,-0.15799781869745994,-0.13764088074979974,-0.0996359153851854,-0.04885827030021875,0.008183637435106495,0.06417691346285911,0.11194092718052367,0.1453553032301231,0.1601326364360658,0.15438062131350408,0.12883636643505908,0.08677317747098202,0.03358668330670339,-0.02390775035271441,-0.07833568388002472,-0.12272181006101641,-0.15137407005844672,-0.16061886948844117,-0.14927245277358578,-0.11878691517102183,-0.07307372004713153,-0.017991174466427597,0.03939782379466323,0.09173502958838811,0.13231271784624152,0.15592525213913044,0.15954836102293485,0.14271607770315714,0.10758554213144741,0.058663464043766746,0.002218308822447593,-0.05451010072705621,-0.10425038070072383,-0.14062613315337436,-0.15897091848970302,-0.15693655299872455,-0.13478048647315266,-0.09534468893948722,-0.04368673815732788,0.013574795196289178,0.06909334391994906,0.11575516299598286,0.1475767492925071,0.16047603536937394,0.15280393075393045,0.1255388251357729,0.08218031251968849,0.028285451371462978,-0.029236621096626784,-0.083008605155885,-0.1261402700123087,-0.15309798743306186,-0.1604282803182692,-0.14719084676834443,-0.115080843256697,-0.06821915887832304,-0.012608724084514676,0.04461658440209807,0.09612222227906199,0.1353054944038446,0.15713983054587255,0.15883020439331288,0.14015604462921016,0.10351346566237321,0.05360099586674731,-0.0031850890079876664,-0.059560431538939335,-0.10830139621248676,-0.14315731039232774,-0.1596573555059339,-0.1556902354697862,-0.1317589704134532,-0.09093776495965683,-0.03845685344583405,0.018955933450486816,0.07393611368328239,0.11944034584177252,0.14963013082043364,0.16063705629470615,0.15105139941030968,0.12209786748109192,0.07749448706578188
0.195,0.015,0.003,19.,0.003,2880.,8.9e10,0.426612,0.22024992792133163,0.15353254211836226,0.0649078614052469,-0.032976409398180716,-0.1261554982360994,-0.2013381626319207,-0.24779311858898537,-0.2588978433799977,-0.23306465030554174,-0.17397926087188922,-0.09007460369210976,0.006684001195029926,0.10248627808160472,0.1836677443447914,0.2386458094786429,0.2595737212723702,0.24347101714441366,0.19262933260805298,0.11430621251898623,0.019675385224654042,-0.07776492504999494,-0.1641074651406051,-0.227039490799525,-0.25757832393006563,-0.2513678975734407,-0.20929685815272253,-0.1373621234802884,-0.04583269288398562,0.052237220297646624,0.14285488639177954,0.21308937268103678,0.2529251951308774,0.25667371088578805,0.223803247540132,0.15900363114365929,0.07151667971256077,-0.02617093314428828,-0.12012674266435225,-0.1969427821871273,-0.24566062296285648,-0.25933075646350034,-0.23600004227541713,-0.17900034163418374,-0.09646147993245,-0.00015978793670107065,0.09616322015757195,0.1787688761731811,0.23586785482701203,0.25931649810911706,0.24576862692049586,0.19715539392163495,0.12041602780472427,0.026495391650083105,-0.07120426537013051,-0.15874478520343394,-0.2236381532803085,-0.2566231490364196,-0.2529968297403786,-0.21327427096987367,-0.14312352830404,-0.05255420479970305,0.04551472802251775,0.13708851186566523,0.20910464870899653,0.2512877780562486,0.2576184534855783,0.22719599830731899,0.1643576954847697,0.07807161247120233,-0.019353458026525803,-0.11401759496912596,-0.19241406337630418,-0.2433600136584672,-0.2595845807254271,-0.2387751002321158,-0.18389871253528697,-0.10278560593645177,-0.007009057916508577,0.08976847528368351,0.17373719550041028,0.23291948274273494,0.2588702288729515,0.2478877351812031,0.20153849173266525,0.12643512429837755,0.03329384950182331,-0.06459842239856618,-0.15327364765922424,-0.22008202791574108,-0.2554915572577289,-0.2544495185122308,-0.2171063562747462,-0.14878738471674144,-0.05924178261457102,0.03875570329656067,0.1312245446829821,0.204969822509298,0.24947339062661902,0.2583833270246051,0.2304296517932864
0.131,0.008,0.001,28.,0.003,2404.,1.82e11,4.61832,0.000552477052778666,-0.0060327517039426015,-0.010775051163867441,-0.012225710464036314,-0.009941576166274314,-0.004620434693395056,0.0021121936946791042,0.008199563894991727,0.011782024123697669,0.011765169330138249,0.008154171878687666,0.0020521426655330105,-0.00467683396214201,-0.009977097844046455,-0.012229472422136664,-0.010745891088154443,-0.005979591920317273,0.000613402424833584,0.007019003979409147,0.011280339754814406,0.01209561550421349,0.00921581834089999,0.003520713418968799,-0.003249938920549686,-0.009027758293514765,-0.01204766895644679,-0.011387092543812864,-0.007247860540627121,-0.0008944485794807611,0.0057322698390323695,0.010607850283804413,0.012242872398988311,0.01013785683585397,0.0049358759180262585,-0.0017739518149963995,-0.007941851069602449,-0.011683562644213143,-0.011856036331660123,-0.008406602083072812,-0.002389020499246053,0.004358422691023531,0.009774427800628399,0.012204461060525487,0.010906176721896713,0.006276215407824359,-0.00027105653918255146,-0.006735518842216029,-0.01114231008877297,-0.012145210176961713,-0.009437876458205777,-0.0038473981104836796,0.002918426317614395,0.008792692330967508,0.011980860259847445,0.011508954481437034,0.007521168101782216,0.0012357046442244835,-0.005427311530655898,-0.010432354267776354,-0.01225044887336233,-0.01032618184467065,-0.005247421972704988,0.0014343645381690029,0.007677966749924575,0.011576001397690421,0.011937663815157382,0.008652485124396994,0.0027240489627225195,-0.004036592463392524,-0.009564109676236596,-0.012169902750561106,-0.011057928613154994,-0.006567919362056737,-0.00007148595089363774,0.006446785758474932,0.01099559330756874,0.01218533307268416,0.009652586083464115,0.00417110330069799,-0.0025846082400935444,-0.008550736613036625,-0.011904681959757964,-0.011621818310344933,-0.0077885946747164175,-0.0015759981741207407,0.005118110786350244,0.010248705259143828,0.01224845629936692,0.01050645639610888,0.005554889383800721,-0.0010936254886788066,-0.007408049921623541,-0.0114593636205048,-0.012009930263314006,-0.008891582328263606,-0.0030569316237326477,0.003711615917120048,0.009346317979836469,0.012125831564260336,0.0112010397674552
0.161,0.013,0.004,22.,0.003,2721.,1.7e11,0.120432,-0.3646746936794378,-0.43848693889732204,-0.42863712216156497,-0.3370198570162717,-0.1811045352391024,0.00939620385370521,0.1981832543500182,0.3492838499181669,0.4339036400893297,0.43591173511580256,0.3549133118526036,0.2063238612677341,0.018430839238663836,-0.17299534949031678,-0.3315131703803171,-0.42694973759723176,-0.4411469368906732,-0.3714203887435472,-0.23107092270673368,-0.0468497426005941,0.14613862178957757,0.3111239972087965,0.4166733225995043,0.44267605352248796,0.38417350809599987,0.2523035247011496,0.07217917340667881,-0.12189566270203082,-0.29296105607783895,-0.40844201371731453,-0.4463524200810539,-0.39948066338131927,-0.27676217390128593,-0.10157642874908923,0.09270675051612762,0.2690823327357288,0.39395945333935983,0.44356048773190493,0.40844947858946884,0.29532744603834327,0.12575464575485962,-0.06795884386613221,-0.2489057664298899,-0.3826113401349944,-0.44360006650383893,-0.4202485166905504,-0.31699937161407626,-0.15351314451099166,0.03907897056203519,0.22410598054413453,0.3663414899852935,0.43871200976528735,0.4274530954069304,0.33473135987029445,0.1782319288581434,-0.012213091589433324,-0.2003084190311905,-0.3502103611243621,-0.4333539424775771,-0.4338920854079262,-0.3517125131667988,-0.20246108361646567,-0.014558011520328828,0.17621479221878275,0.33353095149052836,0.4274403529995417,0.4400732300016754,0.36904216488614855,0.22789479140821534,0.04353266045966187,-0.1489140084758226,-0.31277762369577256,-0.41683906706668344,-0.44127520249382673,-0.3814340749335994,-0.24871935917905053,-0.06841546122927814,0.12512976942594772,0.29504777116455616,0.408971524012406,0.44520126628919166,0.3968385061967866,0.2730994900063211,0.09755820513567993,-0.09634777164048118,-0.27168698946125336,-0.3950688034211636,-0.44300294991812295,-0.406373248587438,-0.29217451921752546,-0.12218028457522417,0.07120874589948169,0.251137283059935,0.3833174255008748,0.44255980782744975,0.41757027486651843,0.3131004958067145,0.1490429761796263,-0.043359954245397236,-0.22746748606037553
0.081,0.011,0.001,30.,0.002,2652.,8.6e10,0.82089,-0.0013383753124458428,-0.0004304436943425717,0.0006278659767091563,0.0014668333404509251,0.0017933960907554197,0.0014934711439002248,0.0006718465353557426,-0.00038449078544859974,-0.0013065061635079145,-0.0017721175728594926,-0.0016186786596975242,-0.0008998014336443604,0.00013341905698507905,0.0011200286040773805,0.0017153714339763412,0.0017114918790843148,0.0011097449443636317,0.00012032359622236692,-0.0009111329350335179,-0.0016242935806915215,-0.0017700472605139128,-0.0012974746378057282,-0.00037165779711555505,0.0006840002876751031,0.0015007064021604344,0.0017931763227649195,0.0014592348287330512,0.0006155526502921883,-0.00044317656329149677,-0.001347082560495906,-0.0017804113454710016,-0.0015917906570160137,-0.0008471261222670595,0.00019348175742540594,0.0011664962000966436,0.0017320125311788906,0.0016924889824238357,0.0010617425782621578,0.0000600861242471655,-0.0009625616720028499,-0.0016489487570072736,-0.0017593159412097534,-0.0012551063166782415,-0.0003124513228042851,0.0007393608123384895,0.0015328821649491023,0.0017909289917410337,0.00142334801017701,0.0005585621667731669,-0.0005013609558287002,-0.0013861351077473147,-0.0017866915792633803,-0.0015631021016922174,-0.0007934922615577527,0.0002533256295230747,0.0012116441423411228,0.0017466944320264771,0.0016715735537996407,0.0010125392448382155,-2.193914157531951e-7,-0.0010129014690940241,-0.0016717384482578743,-0.0017465963624318723,-0.0012113186690375297,-0.00025289137696088426,0.0007938849502200293,0.0015633237268455752,0.0017866550910892176,0.0013858518317020757,0.0005009399527848883,-0.0005589782803533637,-0.001423619637124035,-0.0017909505453681737,-0.0015326470943912915,-0.0007389612805686263,0.0003128830118377182,0.0012554216568147758,0.0017594004826983478,0.0016487702517510305,0.0009621913467568483,-0.00006052461460924127,-0.0010620957957698726,-0.0016926373348290363,-0.0017319006372420592,-0.0011661615851174811,-0.00019304556451696028,0.0008475114477119808,0.0015919974147233923,0.0017803595371272476,0.001346788956733149,0.00044275157352859,-0.0006159636361658394,-0.0014594945294615774,-0.0017931842094339179,-0.00150046010265582,-0.0006835952326723085,0.00037208658839167977,0.001297779850755451,0.0017701172924697584,0.0016241032090127394
0.168,0.007,0.003,21.,0.004,2744.,1.92e11,0.74374,0.6895236258990495,0.2412045600454532,-0.24904127525784958,-0.6959983314613649,-1.0219755501602237,-1.17031092579891,-1.1152203520725361,-0.866279000788448,-0.4667600703883683,0.013892152307911465,0.4921297309672305,0.8848243740511141,1.1237170503232945,1.1672828918772102,1.0079487447578912,0.6734108424659387,0.2218196103288612,-0.2683288628729209,-0.7118359466305313,-1.0316102650028816,-1.1720680103997718,-1.1087943941590899,-0.8527869355776277,-0.44854719871873994,0.033660092075812525,0.5100166161597984,0.8977210541559042,1.129381833335344,1.1647310601863632,0.997623829009155,0.657107679778772,0.20237195003802172,-0.28754056972856273,-0.727472273517745,-1.040953301930133,-1.1734936781097511,-1.1020549453883834,-0.8390537646064141,-0.4302074925353718,0.05341851414241333,0.5277592965187937,0.9103639258371736,1.1347272796354329,1.1618499392495822,0.9870169115200944,0.6406187434523616,0.18286708513344085,-0.30667096463785015,-0.7429029052125333,-1.0500020088115674,-1.174587551109295,-1.0950038857105457,-0.8250833904925258,-0.41174614460606945,0.07316182250847342,0.5453527503306504,0.9227494127015493,1.1397518828742341,1.1586403360997726,0.9761309578806097,0.6239486465464298,0.16331049517664906,-0.32571468454104574,-0.7581235398297062,-1.058753864409262,-1.175349385310471,-1.0876432128348141,-0.8108797745853225,-0.393168382359947,0.09288445826747094,0.5627920366326803,0.9348740262422992,1.1444542606302492,1.1551031375054244,0.9649690038943854,0.6071021553879073,0.14370786399643853,-0.344666080713619,-0.7731295343204124,-1.0672061222483389,-1.175778772256614,-1.0799749898578317,-0.796446956947981,-0.3744796576795585,0.11258057541044371,0.580071932169772,0.946734069337162,1.1488329389480565,1.1512393100315412,0.9535342550889305,0.5900841744710853,0.12406465027116362,-0.3635201541602011,-0.7879172165072588,-1.0753568888492488,-1.175875864018255,-1.072001444653594,-0.7817888766315353,-0.35568492697974363,0.13224497833925236
0.131,0.007,0.004,31.,0.003,2866.,2.06e11,0.196601,-0.0003220202575312976,-0.00441133804531163,-0.006850503264292249,-0.006732512277696806,-0.004101996777337302,0.00006121379664544152,0.004207031884961382,0.006791665662122234,0.006852494823127317,0.0043663797798763615,0.00025807635168831523,-0.003943809325782949,-0.006676138840381707,-0.006923036344248609,-0.004593845888141518,-0.0005569447695471423,0.0036838358655893744,0.006548790126178997,0.006970423086465297,0.004791021700705861,0.0008211707025769545,-0.0034617363229458437,-0.0064636139846566965,-0.007067309747231493,-0.005048291833450624,-0.0011585704917406407,0.0031535802499574536,0.006282512446906224,0.007062953585526957,0.005203805903896255,0.0013963817393859816,-0.0029426006280190847,-0.006198337497172884,-0.007159086237450249,-0.005467125703079043,-0.001752176207172336,0.0026032302556137227,0.005978308516397177,0.007117227715409541,0.005596703223172128,0.001983175972537103,-0.002377928913132446,-0.00586293741882489,-0.007174416954720653,-0.00582385536272631,-0.002313774023164593,0.002049477819375284,0.005642104345837437,0.007127249550488185,0.005952960607140262,0.0025573319084655835,-0.0017946434499566538,-0.005481878313773503,-0.007130866371450051,-0.0061267167620350504,-0.00284222810853086,0.0015007330996875193,0.005286203731620642,0.007105430145282948,0.006281655935002739,0.003122038389871948,-0.0011968034757982547,-0.005066571715818813,-0.007046188763151606,-0.006398012688013668,-0.003362332435220189,0.0009318180113814002,0.004887045973902646,0.007031879366162452,0.006568679807668856,0.003670467097944677,-0.0005835085486166416,-0.0046094017840613705,-0.00690855238789953,-0.006625221081672766,-0.0038650287117442048,0.00034441330799396194,0.0044362304661156315,0.006887287349826562,0.006785288878748352,0.00416838231807249,0.000010821334013603502,-0.0041394943928392824,-0.006737489954207337,-0.006816113650440325,-0.0043462766249992985,-0.0002478777363491286,0.003952979461173248,0.0066918438444821815,0.00694840455913899,0.004626369136023906,0.0005891620564452797,-0.0036611425515825913,-0.006543010835752927,-0.006984209763311017,-0.004820878023938685,-0.0008587898605397631,0.003426775538585433,0.006440077043785908,0.00705885781874982
0.246,0.008,0.003,34.,0.002,2352.,1.12e11,0.71756,0.015554633769267634,0.008804230942017405,-0.0018607810138507146,-0.01169621447117064,-0.016326920492993918,-0.013693178139036935,-0.004966822049834202,0.005970006932063787,0.01425181431433431,0.016194254554657755,0.010932948258743844,0.0008082469265308294,-0.009676097947690573,-0.015856276476910736,-0.014983200256645984,-0.007445580307617848,0.0034032161371217104,0.012736764197003439,0.016402728653269083,0.012770039014417922,0.003454504266169167,-0.007400125595272339,-0.014965266249922088,-0.015875774454385122,-0.009726719333743236,0.000746280810293291,0.010884193198929026,0.016177054194346285,0.01427022794397427,0.006011992746464648,-0.004923988549611409,-0.013672749877676735,-0.01634226119748955,-0.01174498537841999,-0.001925978682670016,0.00874687238611925,0.015525751217352945,0.015395268006061807,0.008413544778600651,-0.0023134011013744953,-0.01201346385325347,-0.01637136595785746,-0.013448218823373118,-0.004544225035468315,0.00637982738001968,0.014464553222054755,0.01611357678962616,0.010593625488073355,0.0003605060149199364,-0.01003332428138741,-0.015963834557539747,-0.014792593228379475,-0.007040300507595985,0.003844731194603608,0.013020480960991537,0.01640536890759897,0.012493848605707888,0.003026241454359653,-0.007785509568190838,-0.015131602959354035,-0.015743983182884946,-0.009350098012907149,0.0012056984300596318,0.011227775922553612,0.01625767859331878,0.014057908518686532,0.005607063039985503,-0.0053355390302165726,-0.01390193864098073,-0.016281403843526165,-0.011415402157236007,-0.0014686580567281528,0.009133918128560903,0.015675658974079992,0.015246339187278746,0.008036783654150725,-0.0027458633805901057,-0.012305145610118681,-0.016388676099689053,-0.013180068243033097,-0.004106920927683805,0.006794421532403699,0.014674188365715268,0.016026859488021933,0.010250435416073983,-0.00008564033020840283,-0.0103835407006726,-0.016062405797179935,-0.014596239307963416,-0.006637476629818666,0.004273110405062619,0.013281758889975681,0.01638078331887194,0.012191363956271836,0.0025771877558753084,-0.008185090464004008,-0.015307763250108547,-0.015622323493616502,-0.008988894559039298,0.001641615876691059
0.114,0.021,0.001,15.,0.003,2181.,1.4e11,1.47221,-0.017607911383483037,0.006260513178936819,0.02956528797314087,0.0502238214286192,0.06640873154950719,0.07664702420564248,0.08004853253619054,0.07629884269383652,0.06572483379927427,0.04929424898474406,0.02844673258244214,0.005064846214804569,-0.018766151692248417,-0.040932823106282365,-0.05942778529330876,-0.07262593778368512,-0.07933386527315686,-0.07894769133946275,-0.07152376350539157,-0.0576959161001637,-0.038722918572608477,-0.016292503547319547,0.007604536175367776,0.03080632115041423,0.051269702680515665,0.06714859556859314,0.0770227218628114,0.08003155676938364,0.07587538861449036,0.06495130559961107,0.048226299093041575,0.02718203266796279,0.003726133992118101,-0.020076553503107657,-0.0420808910105961,-0.06031976557133071,-0.07318538608128744,-0.07949693967742012,-0.07871773303227113,-0.07090738412450218,-0.05675154165793833,-0.03754335604950197,-0.014966600775754412,0.008941491313270745,0.032044621307484256,0.05230076802059627,0.06786768610045117,0.07738358922912103,0.07998717118621668,0.0754342577755211,0.06416082918959391,0.04714044219866642,0.02591576245244083,0.0023818998036776616,-0.02138017259861792,-0.043213543346565596,-0.061199363233051834,-0.0737180356275753,-0.07964058049254566,-0.07846582171960496,-0.07026739517259292,-0.05579801975652415,-0.036348766041558234,-0.013640413077074438,0.010272429569443145,0.03327735684058169,0.05330910453883308,0.06857002473592196,0.07772029166421654,0.0799144840652122,0.07497624716169204,0.06334481134675612,0.04604195542966938,0.024642021329801728,0.0010295667081457842,-0.02267346681501066,-0.044342189986163454,-0.06206551241748056,-0.07422981032836799,-0.0797710499111049,-0.07819013209274708,-0.06961185515368468,-0.054832063567494226,-0.035141884442252136,-0.012315440298382762,0.011602575754788187,0.03449974425541105,0.05429893514781723,0.06925671280028434,0.07803008308837113,0.07982044739416207,0.07449798996442776,0.06250646212050623,0.04493604459450516,0.02335847061978861,-0.00032126708089318546,-0.023955501823761667,-0.04546031584644215,-0.06290565059787244,-0.07471961656230688
0.145,0.014,0.003,20.,0.005,2047.,1.35e11,0.521581,-0.24310846983352374,-0.0509325640657095,0.14928436973796586,0.32593245430653306,0.45112282779178925,0.5050906665324034,0.4793154070324158,0.3778665939477476,0.2167607144155828,0.021432928700092446,-0.17727879272944452,-0.34800218383808984,-0.46378377623386147,-0.5063440997802959,-0.46896386666841944,-0.3575441430851619,-0.18967658926119696,0.008136665843539836,0.20466546244683764,0.36888226689740294,0.4748608349161785,0.5058694643547766,0.45701246734798634,0.336002678681422,0.16194659600396136,-0.03767709354850329,-0.23135224119668035,-0.38850178541121533,-0.48431524023575534,-0.5036657997844209,-0.443497916158313,-0.31331101834736386,-0.13365943985473455,0.0670944302220856,0.25725602048109714,0.4068029868189364,0.4921251088857811,0.4997519363099601,0.4284788125133008,0.28955869320674554,0.10492438650579146,-0.09627476249548211,-0.28227403516274524,-0.42370828015599593,-0.498248140579959,-0.4941253258700219,-0.4119903643105896,-0.2648110066369088,-0.075823503958801,0.12513496227660223,0.30633774275727793,0.43917694391869466,0.5026801329666458,0.4868212357216432,0.3941040367086053,0.23916635564685046,0.04647013053298744,-0.15356267823067657,-0.3293513226523269,-0.4531426706758696,-0.505392825767838,-0.4778525600454048,-0.3748689610128243,-0.2127024964573029,-0.01695517819829996,0.18146897265415202,0.35124313561011733,0.46556366435668844,0.5063818858087357,0.46725325905926157,0.3543547420435655,0.18551204789461684,-0.012619225298663606,-0.20875852168006,-0.3719397679659504,-0.476400227204528,-0.5056479220676244,-0.4550650186041605,-0.33263738392262415,-0.1576941731067484,0.04214489340006418,0.2353300159053574,0.39136150531802827,0.48560540722261325,0.503182640029523,0.44131772003789277,0.30977821425422797,0.12933116037220072,-0.07153454590916253,-0.26110693214562225,-0.40945675047936303,-0.4931628018402082,-0.4990096398484618,-0.42607379616840835,-0.28587044792550914,-0.1005347744747449,0.10067277108016978,0.28598618939302484,0.42614863855996876,0.4990315195873285
0.151,0.006,0.001,22.,0.004,2646.,1.2e11,8.1264,-0.004089709543806136,0.04016968628988132,0.07677689390525798,0.09875835719284265,0.10192667064834676,0.0856783121258822,0.053108510290951115,0.010421708699789423,-0.03425038570425429,-0.07239790127394782,-0.09675384629698872,-0.10267852022262454,-0.08904327521815306,-0.05844556793094154,-0.016714190259088865,0.028201191483852417,0.06774433635146875,0.09438241507117431,0.10304096300575992,0.09207053134105171,0.06356098606598265,0.022943283762316052,-0.022045045225535354,-0.06283386111964044,-0.09165304370479067,-0.10301261091979332,-0.09474862814625701,-0.06843535490043623,-0.029085357737046208,0.01580529373396672,0.05768509335251608,0.08857606892469494,0.10259359842547733,0.09706740271190596,0.07305017098970923,0.035117130992877346,-0.009505600226035554,-0.05231755161753618,-0.085163177754477,-0.10178551507247487,-0.09901803705785099,-0.07738795039486077,-0.04101573171821145,0.0031698595373063077,0.046751598357361424,0.08142731852967112,0.10059140171424026,0.10059314791038551,0.08143225367945611,0.0467587744562301,0.003177901413456974,-0.04100834519351981,-0.0773826431088726,-0.09901579364444901,-0.10178678115778779,-0.08516772058562182,-0.052324480110757084,-0.009513615419817295,0.035109568510834716,0.07304449105504746,0.09706468779859331,0.10259438775265614,0.08858017987739578,0.05769175982667706,0.015813248688833423,-0.029077639065437505,-0.06842932946639588,-0.09474546801591865,-0.10301289357599593,-0.09165671768044999,-0.06284024755346806,-0.022052904038011828,0.022935434493810913,0.06355465437502635,0.0920669162674478,0.10304073965484079,0.09438565748320571,0.06775040234606353,0.028208929248795367,-0.016706247900088622,-0.058438943997380394,-0.08903921098531423,-0.1026778179988721,-0.09675662697678439,-0.07240362118009469,-0.03425797954033942,0.010413705000775653,0.05310160775329163,0.08567383792477785,0.10192548095786733,0.0987606514174724,0.07678226540786273,0.04017710034384947,-0.004081669244866637,-0.04756289041123585,-0.08198354242882641,-0.10078659139586793,-0.10039014743631577,-0.08086970706209237,-0.04594384639985297
